epoch,train_loss,train_acc,train_precision_pos,train_precision_neg,train_recall_pos,train_recall_neg,train_F1_pos,train_F1_neg,train_AUC,val_loss,val_acc,val_precision_pos,val_precision_neg,val_recall_pos,val_recall_neg,val_F1_pos,val_F1_neg,val_AUC,test_loss,test_acc,test_precision_pos,test_precision_neg,test_recall_pos,test_recall_neg,test_F1_pos,test_F1_neg,test_AUC
32,0.10605601920765273,96.22893524169922,0.9423868060112,0.96567702293396,0.8237410187721252,0.9899469614028931,0.8790786862373352,0.9776613712310791,0.9828258012917314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.10631019424419014,96.251953125,0.9405286312103271,0.9662891030311584,0.8270614147186279,0.9895603060722351,0.8801531195640564,0.9777862429618835,0.9824064844796383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.10584642662077534,96.16907501220703,0.9396333694458008,0.9654521942138672,0.822634220123291,0.9894498586654663,0.8772498965263367,0.9773037433624268,0.9825051427636571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.10274447417076753,96.35325622558594,0.9395638704299927,0.9676896333694458,0.8345323801040649,0.9892841577529907,0.8839390277862549,0.9783677458763123,0.9836861534940103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.09920763505660758,96.40850830078125,0.9487017393112183,0.9667025804519653,0.828998327255249,0.9910516738891602,0.8848198652267456,0.9787257313728333,0.9851723553344007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.09988930175194935,96.3808822631836,0.9460567831993103,0.966842770576477,0.8298284411430359,0.9905545711517334,0.8841391205787659,0.9785550236701965,0.984547476230919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.09817634382266172,96.39929962158203,0.9475347399711609,0.9667996168136597,0.8295517563819885,0.9908307790756226,0.8846267461776733,0.978667676448822,0.9846425962666422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.10014435800970817,96.36246490478516,0.93769371509552,0.968148410320282,0.8370226621627808,0.9888975024223328,0.8845028877258301,0.9784129858016968,0.9839307435047236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.09901148791672015,96.47296905517578,0.9430615901947021,0.9684932827949524,0.8386828899383545,0.9898917078971863,0.8878148794174194,0.97907555103302,0.9845576630235292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.09577703608998231,96.50980377197266,0.942105233669281,0.9691150784492493,0.842003345489502,0.9896708130836487,0.8892459869384766,0.9792850613594055,0.985509673433285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.097447345033288,96.43153381347656,0.9390658736228943,0.9687314033508301,0.8400664329528809,0.9891183972358704,0.8868117332458496,0.9788187742233276,0.9846067094113554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.09879257256279186,96.54664611816406,0.9489028453826904,0.9683182239532471,0.8375760912895203,0.9909964799880981,0.8897706866264343,0.9795261025428772,0.9844706664390775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
