epoch,train_loss,train_acc,train_precision_pos,train_precision_neg,train_recall_pos,train_recall_neg,train_F1_pos,train_F1_neg,train_AUC,val_loss,val_acc,val_precision_pos,val_precision_neg,val_recall_pos,val_recall_neg,val_F1_pos,val_F1_neg,val_AUC,test_loss,test_acc,test_precision_pos,test_precision_neg,test_recall_pos,test_recall_neg,test_F1_pos,test_F1_neg,test_AUC
1,0.4458134314235376,79.1164779663086,0.07184416800737381,0.8891953229904175,0.08118925243616104,0.8754624724388123,0.07623137533664703,0.8822755217552185,0.5656196515597783,0.3438073755527029,90.61551666259766,,0.9061551690101624,0.0,1.0,,0.9507675170898438,0.8980812241455214,0.3541036518860836,89.48701477050781,,0.8948701620101929,0.0,1.0,,0.9445186853408813,0.8954802460609127
2,0.3173606704388346,88.24903869628906,0.34939759969711304,0.9034180641174316,0.12435677647590637,0.972506046295166,0.18342821300029755,0.9366898536682129,0.7627649302489018,0.22591030236561688,90.61551666259766,,0.9061551690101624,0.0,1.0,,0.9507675170898438,0.9245056129316997,0.2468108480834231,89.48701477050781,,0.8948701620101929,0.0,1.0,,0.9445186853408813,0.9194428101649343
3,0.2866172387587781,88.7162857055664,0.43645772337913513,0.912267804145813,0.21698112785816193,0.9667356610298157,0.2898605763912201,0.9387122392654419,0.8180336927875247,0.20231839968841903,89.96532440185547,0.47893258929252625,0.9764223694801331,0.7875288724899292,0.9112652540206909,0.5956332087516785,0.9427192807197571,0.9413259035568913,0.21459821535616505,90.28921508789062,0.5251989364624023,0.9743911623954773,0.7951807379722595,0.9155461192131042,0.6325878500938416,0.944052517414093,0.9358651875726544
4,0.24928155267725186,89.5961685180664,0.5189873576164246,0.9179564714431763,0.2695826292037964,0.9703336358070374,0.3548448085784912,0.9434186220169067,0.8671796560071305,0.1747760720056843,92.91287231445312,0.5880398750305176,0.9803090691566467,0.8175519704818726,0.9406840205192566,0.6840579509735107,0.9600878953933716,0.9546778481561535,0.18450411812079195,92.84357452392578,0.6199095249176025,0.9786450862884521,0.8253012299537659,0.9405519962310791,0.7080104351043701,0.9592205286026001,0.9502894806401828
5,0.22223713172941792,90.31220245361328,0.5652546286582947,0.9289073348045349,0.3776443600654602,0.9655137062072754,0.452784925699234,0.9468567967414856,0.8945326912114472,0.15170497496669388,94.62505340576172,0.6716141104698181,0.9825766682624817,0.8360277414321899,0.9576656222343445,0.7448559999465942,0.9699612259864807,0.9609179986665732,0.1603653932712516,94.19464111328125,0.6867671608924866,0.9787439703941345,0.823293149471283,0.9558858275413513,0.7488583922386169,0.9671798944473267,0.9570904519232865
6,0.20806490918811488,91.26793670654297,0.6156716346740723,0.9389675855636597,0.4716981053352356,0.965038537979126,0.5341534614562988,0.9518245458602905,0.9057222038209696,0.14064364479284505,95.3619384765625,0.71856290102005,0.9822514057159424,0.8314087986946106,0.9662759900093079,0.7708779573440552,0.9741982221603394,0.9648680133872964,0.14678704700603776,94.65906524658203,0.7199282050132751,0.9767942428588867,0.805220901966095,0.9631988406181335,0.7601895928382874,0.9699488878250122,0.9614186872519567
7,0.19532649766425697,92.0628662109375,0.6466090679168701,0.9481486678123474,0.5560320019721985,0.9639183878898621,0.5979096293449402,0.9559684991836548,0.9162693044068357,0.13628839285169936,95.86042785644531,0.765350878238678,0.9797979593276978,0.8060046434402466,0.9744080305099487,0.7851518392562866,0.9770955443382263,0.9660395951552526,0.14232728341404272,95.06016540527344,0.7716049551963806,0.9710656404495239,0.7530120611190796,0.9738146066665649,0.7621952295303345,0.9724381566047668,0.963199815065878
8,0.19104682532500247,92.7333984375,0.6726134419441223,0.9546768069267273,0.6143510341644287,0.9644954204559326,0.6421634554862976,0.9595609903335571,0.919378152225319,0.1282549050389504,96.1855239868164,0.7927107214927673,0.9796407222747803,0.8036951422691345,0.9782348871231079,0.7981651425361633,0.9789372682571411,0.9676978169692103,0.13166716592196298,95.65125274658203,0.8054393529891968,0.9734679460525513,0.7730923891067505,0.9780608415603638,0.7889344692230225,0.975758969783783,0.9651476867602515
9,0.18229090574444556,93.30683898925781,0.70612633228302,0.9569153189659119,0.6326472163200378,0.968738317489624,0.6673703193664551,0.9627904891967773,0.922433353712826,0.1251765087969145,96.55396270751953,0.8309178948402405,0.9788095355033875,0.7944572567939758,0.9832575917243958,0.8122786283493042,0.9810284972190857,0.9683347022961566,0.12960129292035588,95.71458435058594,0.8359909057617188,0.9695206880569458,0.736947774887085,0.9830148816108704,0.7833511233329773,0.9762210845947266,0.9655849157422329
10,0.17600116757105808,93.6375503540039,0.7158705592155457,0.960456371307373,0.6640937924385071,0.9687044024467468,0.6890107989311218,0.9645627737045288,0.9296039085231129,0.12300235017830012,96.48894500732422,0.8430379629135132,0.9762976765632629,0.7690531015396118,0.9851710200309753,0.804347813129425,0.9807142615318298,0.968787647628417,0.13095793724820323,95.84124755859375,0.8771929740905762,0.9658828973770142,0.7028112411499023,0.9884406924247742,0.780379056930542,0.9770315885543823,0.9657980826348566
