epoch,train_loss,train_acc,train_precision_pos,train_precision_neg,train_recall_pos,train_recall_neg,train_F1_pos,train_F1_neg,train_AUC,val_loss,val_acc,val_precision_pos,val_precision_neg,val_recall_pos,val_recall_neg,val_F1_pos,val_F1_neg,val_AUC,test_loss,test_acc,test_precision_pos,test_precision_neg,test_recall_pos,test_recall_neg,test_F1_pos,test_F1_neg,test_AUC
1,0.3609869586569922,84.21675109863281,0.04680851101875305,0.8902795910835266,0.025157231837511063,0.9391738176345825,0.03272591903805733,0.9140732884407043,0.6994487619948336,0.22629028824823244,90.61551666259766,,0.9061551690101624,0.0,1.0,,0.9507675170898438,0.9310341018121681,0.24235453973619306,89.48701477050781,,0.8948701620101929,0.0,1.0,,0.9445186853408813,0.9301665259765176
2,0.25150677409707284,89.32006072998047,0.3472222089767456,0.8943959474563599,0.007146941032260656,0.9984046816825867,0.014005602337419987,0.9435427188873291,0.8537721002554588,0.21032400588904107,90.61551666259766,,0.9061551690101624,0.0,1.0,,0.9507675170898438,0.9248201889886781,0.22838292635825216,89.48701477050781,,0.8948701620101929,0.0,1.0,,0.9445186853408813,0.9155401980652026
3,0.2400210157644992,89.22600555419922,0.20224718749523163,0.8941283822059631,0.00514579750597477,0.9975900053977966,0.010036241263151169,0.9430299401283264,0.8670848227625558,0.20990259892174176,90.61551666259766,,0.9061551690101624,0.0,1.0,,0.9507675170898438,0.9332910952604794,0.2265630145462192,89.48701477050781,,0.8948701620101929,0.0,1.0,,0.9445186853408813,0.9272916151513344
4,0.22533452678091673,89.28365325927734,0.31111112236976624,0.8944293856620789,0.008004574105143547,0.9978955388069153,0.015607581473886967,0.9433338642120361,0.8856470500514785,0.20437163274203027,90.61551666259766,,0.9061551690101624,0.0,1.0,,0.9507675170898438,0.9415835852611589,0.21971972834090797,89.48701477050781,,0.8948701620101929,0.0,1.0,,0.9445186853408813,0.9383526083574685
5,0.21584296150475132,89.15319061279297,0.3629893362522125,0.8960768580436707,0.02915951982140541,0.9939242005348206,0.05398253723978996,0.9424676895141602,0.8967121625591441,0.19496995096608083,90.61551666259766,,0.9061551690101624,0.0,1.0,,0.9507675170898438,0.9508267080872284,0.20840182261807577,89.48701477050781,,0.8948701620101929,0.0,1.0,,0.9445186853408813,0.9481878919310173
6,0.2103203085004067,89.19567108154297,0.4434470236301422,0.8996666669845581,0.07061177492141724,0.9894776344299316,0.12182489037513733,0.9424372911453247,0.9028213719918391,0.1780531036154348,92.04594421386719,0.8586956262588501,0.921716034412384,0.18244802951812744,0.9968907237052917,0.30095237493515015,0.9578306674957275,0.9558839531963855,0.1932618073662933,90.73252868652344,0.8314606547355652,0.9087779521942139,0.14859437942504883,0.9964614510536194,0.252129465341568,0.9506020545959473,0.9517797540717245
7,0.1987424857762395,89.88743591308594,0.5869336128234863,0.9081224799156189,0.15923385322093964,0.9866942763328552,0.2505059540271759,0.9457793235778809,0.9176409465283532,0.16840689941024295,94.01820373535156,0.6337308287620544,0.9848522543907166,0.8591223955154419,0.9485768675804138,0.7294118404388428,0.9663742780685425,0.9591194742740861,0.18230759131969237,93.49799346923828,0.64570552110672,0.9811505675315857,0.845381498336792,0.9455060362815857,0.7321739196777344,0.9629985690116882,0.9552605325761645
8,0.19514631936136556,90.37288665771484,0.6241405606269836,0.9152922630310059,0.23356203734874725,0.983299970626831,0.33992093801498413,0.9480780959129333,0.9207683961405382,0.1661359884453063,93.30299377441406,0.5981012582778931,0.9861878156661987,0.8729792237281799,0.9392489790916443,0.7098590731620789,0.9621462821960449,0.9600888877595942,0.18088323653352503,92.46358489990234,0.5988779664039612,0.9823558926582336,0.8574297428131104,0.9325312376022339,0.7052023410797119,0.956795334815979,0.956500453334925
9,0.1920080391728148,90.63078308105469,0.6388888955116272,0.9188451170921326,0.2695826292037964,0.9819082617759705,0.3791716992855072,0.9493305683135986,0.924097064373016,0.1602856078926398,93.73645782470703,0.6184210777282715,0.9857713580131531,0.8683602809906006,0.9445108771324158,0.7223823070526123,0.9647001028060913,0.9623555477241431,0.1755780135186351,93.11800384521484,0.6242774724960327,0.9836835861206055,0.8674699068069458,0.9386647939682007,0.7260504364967346,0.9606470465660095,0.9579994902942746
10,0.18645477416564007,91.19512176513672,0.6935064792633057,0.9226582646369934,0.30531731247901917,0.983978807926178,0.423977792263031,0.9523324966430664,0.927630953959173,0.15243439041838355,94.4950180053711,0.6572934985160828,0.9854140877723694,0.8637413382530212,0.9533604383468628,0.7465069890022278,0.9691222310066223,0.9638046966011977,0.16566758146699595,94.11019897460938,0.67136150598526,0.983162522315979,0.8614457845687866,0.9504600167274475,0.7546173930168152,0.9665346741676331,0.9596797191123542
11,0.18356439592886944,91.61382293701172,0.7311083078384399,0.9255044460296631,0.33190393447875977,0.9855062365531921,0.4565473794937134,0.9545633792877197,0.9321555224844063,0.14707595969037135,94.75509643554688,0.6714541912078857,0.9854572415351868,0.8637413382530212,0.9562305808067322,0.7555555105209351,0.9706239104270935,0.9649757259967973,0.16034230825548268,94.36351776123047,0.6853932738304138,0.9827418327331543,0.8574297428131104,0.9537626504898071,0.7618197798728943,0.9680353999137878,0.9604262769407425
12,0.18010110316836103,91.9202651977539,0.7480689287185669,0.9284115433692932,0.3599199652671814,0.9856081008911133,0.48600658774375916,0.9561552405357361,0.9326078701714736,0.14399641497554827,94.99349975585938,0.685661792755127,0.9852579832077026,0.861431896686554,0.9591007232666016,0.7635619640350342,0.9720034599304199,0.9656601153463955,0.15652743696558233,94.44795989990234,0.692307710647583,0.9818226099014282,0.849397599697113,0.9556499123573303,0.7628494501113892,0.9685594439506531,0.9611908355289522
13,0.17714285546419573,91.88688659667969,0.7475961446762085,0.9279757142066956,0.3556317985057831,0.9857438802719116,0.4819837212562561,0.9559878706932068,0.9349801713806445,0.14159099723459506,94.99349975585938,0.685661792755127,0.9852579832077026,0.861431896686554,0.9591007232666016,0.7635619640350342,0.9720034599304199,0.965893768853159,0.15386649411247702,94.44795989990234,0.6904376149177551,0.9825242757797241,0.8554216623306274,0.9549422264099121,0.7641255259513855,0.968536913394928,0.9618540214171146
14,0.1743993030823007,92.26311492919922,0.7633333206176758,0.9318335056304932,0.3927958905696869,0.9855402112007141,0.5186862945556641,0.9579347372055054,0.935676472325179,0.1402976411793913,95.16688537597656,0.6973684430122375,0.9848113656044006,0.8568129539489746,0.9614924788475037,0.7689120173454285,0.9730122685432434,0.9667858502087692,0.15111577518436373,94.65906524658203,0.7011494040489197,0.9828003644943237,0.8574297428131104,0.9570653438568115,0.7714543342590332,0.9697621464729309,0.9628246413348607
15,0.17302262570176805,92.32379913330078,0.7830409407615662,0.9309098124504089,0.3827901780605316,0.9874070882797241,0.5142089128494263,0.958326518535614,0.9394862497035309,0.1384092116234254,95.10186767578125,0.6920222640037537,0.9852761030197144,0.861431896686554,0.9602965712547302,0.7674897313117981,0.9726260304450989,0.9673818599813409,0.14922512170611596,94.70128631591797,0.7054908275604248,0.9821082949638367,0.8514056205749512,0.9582448601722717,0.7716104984283447,0.9700298309326172,0.9632883977523682
16,0.16904396700615787,92.25401306152344,0.7677053809165955,0.9313008785247803,0.3873642086982727,0.9860832691192627,0.514915406703949,0.9579094648361206,0.9384417061025664,0.13481844573908922,95.70870971679688,0.7335984110832214,0.9844319820404053,0.8521940112113953,0.9679502248764038,0.7884615063667297,0.9761215448379517,0.9682606844003969,0.14336707625462083,95.4190444946289,0.7504456043243408,0.9815613031387329,0.845381498336792,0.9669733643531799,0.7950896620750427,0.9742127060890198,0.9642054890948555
17,0.1673790610262326,92.48763275146484,0.8016529083251953,0.9315528273582458,0.3882218301296234,0.9885950684547424,0.5231124758720398,0.959226667881012,0.9428297304754378,0.13414420438360194,95.68704223632812,0.7303149700164795,0.9849001169204712,0.8568129539489746,0.9672327041625977,0.7885228395462036,0.9759864807128906,0.9684048535854214,0.1440554916174436,95.33460235595703,0.7434095144271851,0.982005774974823,0.849397599697113,0.9655579328536987,0.7928772568702698,0.9737124443054199,0.9640017962863485
18,0.16630828821537447,92.4815673828125,0.8028503656387329,0.9313828945159912,0.386506587266922,0.9887308478355408,0.5218062996864319,0.9592004418373108,0.9431211100587885,0.13327692456695497,95.51365661621094,0.7181467413902283,0.985107421875,0.8591223955154419,0.9650801420211792,0.7823344469070435,0.974990963935852,0.9691116140154542,0.14450890973818545,95.10238647460938,0.7285223603248596,0.9821901321411133,0.8514056205749512,0.9627270698547363,0.7851852178573608,0.9723612070083618,0.9643854966930708
19,0.1666868420279756,92.38447570800781,0.8023256063461304,0.9301835298538208,0.3747856020927429,0.9890363812446594,0.5109120011329651,0.9587075710296631,0.943618230138209,0.13016838086198787,95.86042785644531,0.7410358786582947,0.9851653575897217,0.8591223955154419,0.9689069390296936,0.7957220077514648,0.9769685864448547,0.969956467534591,0.14132304485811262,95.44015502929688,0.7508896589279175,0.981796383857727,0.8473895788192749,0.9669733643531799,0.796226441860199,0.9743285179138184,0.9649653106410071
20,0.16126298417850415,92.74250030517578,0.8307416439056396,0.9325917959213257,0.3970840573310852,0.9903940558433533,0.5373308062553406,0.9606242775917053,0.9452457318295941,0.12626579848631303,96.16384887695312,0.7633745074272156,0.9849806427955627,0.8568129539489746,0.9724946022033691,0.807399332523346,0.9786978363990784,0.9707485694936899,0.13671480233267863,95.63014221191406,0.7621621489524841,0.9820659756660461,0.849397599697113,0.9688605666160583,0.803418755531311,0.9754185676574707,0.9652950087682649
