epoch,train_loss,train_acc,train_precision_pos,train_precision_neg,train_recall_pos,train_recall_neg,train_F1_pos,train_F1_neg,train_AUC,val_loss,val_acc,val_precision_pos,val_precision_neg,val_recall_pos,val_recall_neg,val_F1_pos,val_F1_neg,val_AUC,test_loss,test_acc,test_precision_pos,test_precision_neg,test_recall_pos,test_recall_neg,test_F1_pos,test_F1_neg,test_AUC
1,0.4345020551462563,79.39957427978516,0.2819472551345825,0.8451331853866577,0.1538461595773697,0.9217852354049683,0.19906911253929138,0.8817965388298035,0.7004457856604686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.2744198928073961,88.22174835205078,0.7209205031394958,0.9021626710891724,0.4767570495605469,0.9631572961807251,0.5739506483078003,0.9316627383232117,0.8598984811606849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.20905504063988217,92.37959289550781,0.8765859007835388,0.9302191734313965,0.6308799386024475,0.9822691082954407,0.7337087988853455,0.955535888671875,0.911355371326855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1900000989589156,92.95054626464844,0.89316725730896,0.9345534443855286,0.6546762585639954,0.984368085861206,0.7555484771728516,0.9588142037391663,0.9324818315917307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.1792217765231522,93.08407592773438,0.894618809223175,0.9359310865402222,0.6624239087104797,0.9844233393669128,0.7612082958221436,0.9595649838447571,0.9455490410689905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.16624297186428186,93.79776763916016,0.8899208903312683,0.9454042911529541,0.7158273458480835,0.9823243618011475,0.7934366464614868,0.9635107517242432,0.9524128224528708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.15521419846585818,94.77852630615234,0.9087013602256775,0.9541319012641907,0.7628666162490845,0.9846994876861572,0.8294224143028259,0.9691747426986694,0.9573732784396909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.14482861650841578,95.01335144042969,0.9086212515830994,0.9570377469062805,0.7786386013031006,0.984368085861206,0.8386231064796448,0.9705105423927307,0.9620366132737102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.13618676311203412,95.18832397460938,0.9158303737640381,0.9578614234924316,0.7827891707420349,0.9856385588645935,0.8440996408462524,0.9715514779090881,0.9674451811473083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.13076211413254543,95.4139404296875,0.9182108640670776,0.9601893424987793,0.7952407598495483,0.9858594536781311,0.8523131608963013,0.9728551506996155,0.969710500677265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.12316947821907852,95.68099975585938,0.9255725145339966,0.9620975852012634,0.8052020072937012,0.9870746731758118,0.8612015843391418,0.9744260907173157,0.9728779665346209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.12142089868382532,95.66719055175781,0.9271332621574402,0.9616439938545227,0.8027116656303406,0.9874060750007629,0.8604478240013123,0.9743547439575195,0.9735661367231718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.12208658760907698,95.72244262695312,0.9260551929473877,0.9625141620635986,0.8074156045913696,0.9871299266815186,0.8626755475997925,0.9746666550636292,0.9739219943260865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.11216487910370437,95.95266723632812,0.9328901767730713,0.9640605449676514,0.8154399394989014,0.9882898926734924,0.8702200055122375,0.9760249257087708,0.977996359837926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.10974796021319165,96.02173614501953,0.9313048720359802,0.9651916027069092,0.8215274214744568,0.9879032373428345,0.8729785680770874,0.9764153361320496,0.9781847199761522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.10732458320883465,96.08158874511719,0.9332079291343689,0.9655674695968628,0.8234643340110779,0.9882346391677856,0.8749081492424011,0.9767695665359497,0.9801168557319073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.10063201014180573,96.39009094238281,0.9372682571411133,0.9685640335083008,0.839236319065094,0.9887869954109192,0.8855475187301636,0.9785710573196411,0.9813997725983868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.10273401290938562,96.27497863769531,0.934345006942749,0.967710554599762,0.8348090648651123,0.9882898926734924,0.8817769885063171,0.9778919816017151,0.980495509435614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.09599899800912458,96.4959945678711,0.9377109408378601,0.9697708487510681,0.845600426197052,0.9887869954109192,0.8892768621444702,0.9791865944862366,0.9830029123986578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0976231727673083,96.39469909667969,0.9367479085922241,0.9687178730964661,0.8400664329528809,0.9886765480041504,0.8857768177986145,0.978595495223999,0.9828221484133608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.09385283682875488,96.50520324707031,0.9364109039306641,0.9701306223869324,0.8475373387336731,0.9885108470916748,0.8897603750228882,0.979234516620636,0.9838322762708288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.09436882291065186,96.63412475585938,0.9382790923118591,0.9713494777679443,0.8539015054702759,0.9887869954109192,0.8941040635108948,0.9799907207489014,0.9832432076025844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.09048021082975427,96.77226257324219,0.9406959414482117,0.9725736975669861,0.8602656126022339,0.9891736507415771,0.8986848592758179,0.9808034300804138,0.9849884275590507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.08867879953159362,96.7814712524414,0.9444952607154846,0.9719616174697876,0.8569452166557312,0.9899469614028931,0.8985927700996399,0.980871856212616,0.9852228766291836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.09010368043898928,96.79067993164062,0.9407675862312317,0.9727850556373596,0.8613724112510681,0.9891736507415771,0.8993210792541504,0.9809108972549438,0.9851791337927993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0893512138602685,96.82291412353516,0.942226231098175,0.9728981256484985,0.8619258403778076,0.9894498586654663,0.9002890586853027,0.9811041951179504,0.9846613650308214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.08855106700591896,96.68017578125,0.940066933631897,0.9715696573257446,0.8550083041191101,0.9891183972358704,0.8955224752426147,0.9802654385566711,0.9851050139867032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.08547678401655688,96.86434936523438,0.9386778473854065,0.9740952253341675,0.8682900071144104,0.9886765480041504,0.9021129608154297,0.9813317060470581,0.9864658410937385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.08691780778522394,96.85054016113281,0.9415310621261597,0.9733695387840271,0.8644161820411682,0.9892841577529907,0.9013271331787109,0.9812623858451843,0.9850458495843116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.08387485275767287,96.91500091552734,0.942307710647583,0.9740076065063477,0.8677365779876709,0.9893946051597595,0.9034860134124756,0.9816408157348633,0.9865858205715926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.08230987033445616,96.97025299072266,0.9417214393615723,0.9747986197471619,0.8718870878219604,0.9892289042472839,0.9054597616195679,0.9819607138633728,0.9874840924024775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
